nm,ABB,ABH,AMB,AMH,APB,APH,ARB,ARH,BlackConstructPaper,BlackDuctTape,BlackElecTape,BlackFelt,BlackFoamBoard,BlackVelcro,CBB,CBH,CMB,CMH,CPB,CPH,DryEraseCardBoard,Flock55,Flock65,FractalBlack,IMN,IPN,IPNThin,IRN,IRNThin,MetalVelvet,PermMarkCardBoard,RhodesLP,Rustoleum,SMN,Soric,SPN,SprayPaint,SRN,SRS05,Valspar,P09,P06,P19,P21,F07,T01-1,T01-2
2453,34.63190869,26.97967788,57.77470702,22.31487172,66.18687662,40.7523823,58.33830145,16.97180089,42.39699791,3.658832064,3.461538599,3.648958853,32.67708521,11.34070282,29.33478309,30.28316186,51.71952708,22.91061037,62.90586259,40.69791095,7.803042688,15.82801199,16.2023202,1.85122422,6.482278067,6.55319845,3.614788398,5.857868536,3.116119556,1.830907418,27.23054211,1.662128259,5.536411049,5.57824746,3.458355966,6.125525029,6.305869533,5.666143377,13.88726,8.045122654,4.20952381,2.966862019,3.85937046,4.473510896,3.63544295,3.776600424,3.39616231
2452,35.3449126,27.23512715,59.01150459,22.63159533,67.6108816,41.17072428,59.55693457,17.14992186,42.89119305,3.658175603,3.456681676,3.646526882,33.18057985,11.40811114,29.99594331,30.93885559,52.79788921,23.39633159,64.32157476,41.45324001,7.90432607,16.03103724,16.49830844,1.917375211,6.595927705,6.712897324,3.714695772,5.960754087,3.16642408,1.839851181,27.54362373,1.710327429,5.578360471,5.736156763,3.449196774,6.304898989,6.342122279,5.823926518,13.8954,8.109410839,4.172413793,3.044230157,3.902386403,4.552924037,3.681801701,3.803635879,3.483245463
2451,34.77114112,26.78895026,58.15027694,22.30378268,66.63540607,40.51304753,58.64342469,16.85771719,43.3449314,3.754711972,3.466979559,3.654675718,33.67833077,11.48304509,29.49485124,30.41516873,51.92262749,22.99972246,63.39755123,40.73720646,7.973738253,15.77620882,16.34716236,1.897464667,6.431788547,6.589779049,3.693688467,5.839384877,3.087107772,1.764148973,27.93196496,1.640844492,5.576496644,5.676043449,3.301048527,6.250284115,6.512374379,5.761097221,13.8898,8.125977625,3.885714286,2.940125135,3.832776546,4.414250069,3.634821677,3.751458336,3.450587049
2450,34.2923724,26.31282014,57.38916414,21.8913607,65.72765962,39.83123312,57.86665128,16.53273332,43.43616754,3.839708637,3.519738828,3.609332582,33.83083923,11.4313606,29.08655264,29.9412063,51.20764031,22.66206082,62.64770033,40.16916833,7.946953301,15.59291632,16.12935651,1.819140005,6.301690529,6.453455706,3.634064068,5.694324244,3.064292203,1.727032708,28.03490048,1.627111918,5.567800957,5.571646842,3.188373219,6.173636597,6.556666,5.719827665,13.89845,8.066716379,3.926712329,2.854598716,3.775057208,4.278073643,3.552351838,3.679908839,3.372585432
2449,35.23169458,26.90775456,58.91604006,22.42086038,67.41924168,40.73830001,59.30785548,16.92281655,43.62221696,3.877432075,3.548562641,3.527150124,34.04484404,11.37938405,29.76560497,30.70548221,52.51286195,23.25473357,64.33621274,41.2083801,7.903505659,16.06045899,16.55155068,1.743013653,6.493893071,6.590795847,3.708701147,5.794238416,3.16580148,1.783135244,28.19306755,1.619226996,5.578729445,5.680153876,3.248035268,6.300231619,6.614842857,5.880172665,13.8363,8.023597145,4.137931034,2.907061716,3.847695391,4.309584687,3.703909451,3.830333254,3.435181371
2448,35.36254569,26.85563058,58.93201279,22.42029474,67.40196696,40.6628716,59.31094043,16.86234259,43.80455626,3.84955238,3.561603547,3.521532462,34.24790989,11.35427059,29.74824095,30.69552189,52.5263454,23.28332716,64.36672104,41.14528627,7.871531855,16.09763541,16.5706417,1.679038976,6.508911837,6.550501353,3.716062226,5.837755093,3.237655586,1.767558823,28.31846948,1.600828636,5.621085448,5.648083496,3.277585159,6.22266165,6.605728687,5.892125074,13.81588,8.058191203,4.220689655,2.930608971,3.843516727,4.330384296,3.781530123,3.899877532,3.369748434
2447,35.65105499,26.888346,59.35096091,22.4739284,67.8662551,40.70871953,59.67788247,16.85499212,44.15744177,3.847282863,3.568553762,3.522640878,34.58266315,11.42826504,29.94285934,30.86164092,52.90754374,23.44977206,64.81272599,41.36369629,7.834567187,16.13950841,16.69835901,1.663500479,6.611865445,6.526766687,3.774082552,5.880210678,3.303458177,1.739237616,28.5657572,1.579827996,5.668789293,5.622456925,3.346290876,6.243994428,6.583739783,5.909819892,13.80273,8.063372061,4.163265306,2.94108598,3.830705394,4.351037344,3.825615353,3.918850836,3.332975433
2446,36.73128779,27.91640826,61.16153268,23.35188011,69.96801966,42.22766266,61.56784838,17.42969228,43.96754107,3.745026069,3.571869085,3.474285783,34.44506079,11.34941205,30.94045608,31.81335664,54.61434773,24.16697172,66.87151616,42.72798929,7.715187615,16.74269502,17.45800004,1.720648827,6.884739671,6.696811735,3.861330985,6.065866853,3.397198739,1.8753623,28.50240885,1.60725756,5.629211109,5.789003239,3.543971141,6.402102966,6.498920712,6.052795058,13.80564,7.983769325,4.391666667,3.015931441,3.953548387,4.566021505,4.004904556,4.067020435,3.361757658
2445,35.16136016,26.93002049,58.70327892,22.53135068,67.13545703,40.74098344,59.10880628,16.76370549,44.23065478,3.682499732,3.605959148,3.574474369,34.6394407,11.4538511,29.72545091,30.48786222,52.46519979,23.21789606,64.19558791,41.03979304,7.704684198,16.19711532,16.86687495,1.656776084,6.656929526,6.521096852,3.703888959,5.845293717,3.247974913,1.838984858,28.74295994,1.55025641,5.630882026,5.610262515,3.507581189,6.103442329,6.477832025,5.763856433,13.90205,8.031372217,4.357746479,2.910593369,3.737640527,4.405725191,3.761212966,3.845829572,3.237298528
2444,35.03917092,26.97485174,58.63572381,22.55994342,67.1135579,40.83174345,59.05945288,16.77512575,44.55528595,3.686757734,3.674420018,3.649420739,34.95069744,11.51544174,29.68973743,30.46344326,52.3994724,23.24040699,64.18241005,40.95174425,7.741545921,16.24250316,16.98639777,1.695001456,6.633001002,6.553037531,3.706232069,5.852907503,3.243202053,1.850030032,29.03285876,1.619603071,5.612950167,5.619379541,3.513662801,6.147378826,6.480768723,5.766917775,13.96516,8.102183222,4.185517241,2.955534014,3.732508834,4.420965842,3.731609035,3.80406218,3.268274334
2443,35.25177945,27.28224052,59.09262859,22.83075142,67.62236996,41.36280483,59.54980868,16.98776349,44.99765989,3.709940358,3.672348022,3.687405638,35.41875731,11.61947596,29.95211514,30.70643605,52.85075905,23.39196927,64.70374123,41.26719957,7.833937304,16.50530017,17.26513028,1.727036953,6.630067328,6.536607447,3.755139511,5.847791369,3.256221457,1.888444065,29.38517153,1.626342448,5.634475448,5.640861411,3.528224052,6.252564203,6.514268145,5.779342117,13.97253,8.119809279,4.27972028,2.93367951,3.791146741,4.513070756,3.738815331,3.789930671,3.320357874
2442,35.44384215,27.64060332,59.55862109,23.08194714,68.22330721,41.97930027,60.0188199,17.24125925,45.82487892,3.793749224,3.704336488,3.733217843,36.13175372,11.81370924,30.21841723,30.92664886,53.18954088,23.46898819,65.31967858,41.53832402,7.987010407,16.81590137,17.59005254,1.725431234,6.626405847,6.599516371,3.777314942,5.846440527,3.289288852,1.885911049,29.94309602,1.644847592,5.673240941,5.6769277,3.522755803,6.267259977,6.607631076,5.812679485,13.98099,8.250865559,4.484615385,2.939964743,3.851577916,4.573801693,3.705730181,3.796145123,3.379962292
2441,35.22388879,27.44222853,59.26191964,22.83865453,67.96915331,41.80535975,59.67777291,17.14525293,46.46357724,3.928267651,3.698962262,3.729274807,36.7440641,11.9356888,30.01674138,30.75372714,52.88570944,23.30853757,65.11679654,41.36967374,8.116487594,16.76829825,17.55606418,1.695467599,6.49599638,6.583267101,3.754168376,5.797974855,3.32000396,1.866389837,30.37490673,1.65487828,5.692470795,5.646453876,3.408862878,6.212198951,6.703916492,5.733767024,13.91646,8.284857999,4.109589041,2.927277643,3.869422067,4.530157618,3.640477512,3.779150732,3.405693689
2440,36.51462153,28.40314994,61.54360927,23.57445568,70.54272445,43.24872261,61.9255343,17.77441419,46.8860891,3.981237306,3.676310711,3.748277293,37.18247452,12.03342807,31.06638787,31.92593049,54.88436159,24.11934937,67.62822618,42.92317919,8.224434615,17.35728277,18.20113744,1.808825454,6.714960491,6.829432351,3.956718685,5.965065041,3.510347105,1.993905218,30.64946795,1.715416058,5.699802583,5.814425638,3.526668907,6.370990249,6.791142574,5.951867585,13.91069,8.319944199,4.477777778,3.073779142,4.035898153,4.610100727,3.730683713,3.893790171,3.492713302
2439,34.69722123,26.95878552,58.52464098,22.33840647,67.02498594,41.03120288,58.85989894,16.89667403,46.95017944,3.977413244,3.666204429,3.73634003,37.27228543,11.97703972,29.45774902,30.29187776,52.14612255,22.92649184,64.28317753,40.79596381,8.200108657,16.48277738,17.2084768,1.74475774,6.408257106,6.474120152,3.825464485,5.693617977,3.386129547,1.911207681,30.70313042,1.63942674,5.76391807,5.566388625,3.322412961,6.005489532,6.739715949,5.688360635,13.86875,8.327589221,4.150344828,3.014721734,3.827672342,4.357075077,3.588837793,3.735023849,3.301302857
2438,34.04028246,26.35342332,57.38650298,21.87983977,65.71188919,40.13132012,57.68550587,16.56443085,47.08331586,3.940905672,3.646132782,3.694743303,37.41965069,11.95729614,28.89049231,29.65102906,51.17375708,22.44908076,63.0646662,39.89794245,8.194154399,16.10862848,16.87420426,1.773789076,6.30814272,6.319193842,3.795228958,5.606859317,3.361916835,1.870305316,30.8111322,1.572389785,5.772753054,5.490728326,3.233063271,5.909261929,6.717785773,5.571190981,13.84621,8.385609473,4.269444444,3.05144762,3.718010865,4.297283744,3.588972641,3.709916288,3.235970565
2437,35.01308429,27.00778611,58.98100674,22.43116575,67.51465877,41.08262466,59.26376284,17.01682643,47.28342073,3.903809742,3.654266529,3.71965376,37.6493409,12.01999164,29.62294356,30.39143987,52.56018119,23.04086636,64.79782628,40.96735764,8.205088178,16.47908639,17.39854514,1.852175618,6.458192118,6.492740636,3.958215305,5.787318292,3.446288212,1.938048363,31.05085179,1.598355236,5.808262094,5.655954852,3.306891201,6.071252089,6.741236458,5.679651753,13.82059,8.418876851,4.185517241,3.173765694,3.781262136,4.401019417,3.75261103,3.806623379,3.30419273
2436,35.94282132,27.65227455,60.5391699,22.94802584,69.36302283,41.92750969,60.93689412,17.41328954,47.45284444,3.897671053,3.727735983,3.771907929,37.76503389,12.08186101,30.42426172,31.19519682,54.01881964,23.63774563,66.63235057,42.06372849,8.200891009,16.81374574,17.89594281,1.904445134,6.607235286,6.635272745,4.081808276,5.967910402,3.536105701,2.049242872,31.24052449,1.654835056,5.826375772,5.844281275,3.421913833,6.256818879,6.724560578,5.831903679,13.79984,8.424880646,4.531428571,3.235498115,3.857787623,4.540163367,3.877914837,3.897167214,3.401956399
2435,34.55955443,26.81694273,58.24813522,22.25789245,66.77183426,40.57806999,58.69767027,16.84025465,47.6075213,3.94098177,3.764002412,3.741708198,37.9219731,12.19805431,29.25524363,30.00960961,52.04138061,22.77316563,64.21447526,40.49873855,8.190947031,16.32631615,17.4179502,1.802641327,6.362751534,6.400909413,3.86203106,5.793349892,3.393766078,2.030809656,31.46443621,1.587805022,5.858473489,5.608909064,3.347470575,6.04172511,6.765927842,5.639995437,13.79197,8.433895537,3.824827586,3.066407126,3.698580627,4.410191788,3.784983268,3.778532146,3.275071799
2434,34.6934048,27.07043212,58.44237493,22.54825405,67.11086416,40.99275724,58.97272195,17.03210163,47.55319507,3.887505796,3.794203164,3.739002318,37.96257511,12.18548615,29.35368248,30.12619412,52.23813877,22.86905309,64.52386086,40.65043923,8.150575804,16.52564287,17.70641647,1.804874411,6.391459643,6.409548184,3.876468589,5.885147285,3.398544148,2.058241433,31.51458987,1.648184647,5.843383854,5.667776227,3.419224599,6.049303505,6.738415002,5.647761244,13.75112,8.394046714,4.02137931,3.051951545,3.75261802,4.456078541,3.796212068,3.858037891,3.375170895
2433,34.72499544,27.12737638,58.51380011,22.6318189,67.24040049,41.14283026,59.07017455,17.007445,48.08608425,3.973297901,3.789928145,3.773439991,38.4881606,12.3087166,29.3655407,30.2212983,52.27468491,22.92453361,64.66200756,40.70412836,8.171115692,16.61018125,17.77749908,1.808608011,6.391087617,6.352488795,3.858837823,5.873671248,3.408835717,1.9950895,31.83826097,1.626373763,5.938611429,5.691563344,3.450874396,6.095957016,6.723869042,5.639563546,13.70514,8.405164826,4.160839161,2.999322902,3.775155236,4.468415545,3.745448184,3.866553133,3.432817541
2432,34.33330053,26.80725699,57.88883064,22.36933538,66.53486,40.68118997,58.42994616,16.792626,48.03254834,3.991119493,3.74010206,3.705819968,38.53991125,12.29817306,29.02873036,29.97764751,51.7341923,22.66573225,64.00082176,40.20835164,8.195966403,16.39257297,17.61407676,1.791324388,6.273868724,6.267017068,3.780659417,5.776226923,3.335731562,1.890930125,31.82690903,1.54810068,5.900747385,5.559907998,3.432604354,5.995265023,6.688675119,5.578727323,13.67983,8.318961648,3.927272727,2.946949011,3.782440978,4.417917369,3.713724802,3.811416443,3.355025245
2431,34.84037562,27.15330527,58.84671826,22.5965987,67.64564743,41.22577257,59.32041121,16.97385387,47.45030785,3.938754624,3.642944236,3.673288557,38.19221736,12.22057573,29.55557135,30.44660958,52.5939915,23.03242786,65.01084475,40.86464008,8.092333709,16.60857679,17.80334622,1.765010306,6.394678547,6.374578363,3.855106269,5.832863706,3.41437091,1.858615689,31.44690162,1.511264523,5.812177065,5.629772114,3.45523138,6.073109167,6.576174393,5.692405799,13.69794,8.23198424,4.150344828,3.010477107,3.823951,4.468614475,3.737496484,3.819838165,3.355563245
2430,35.37325783,27.49298526,59.72172185,22.85909449,68.67530807,41.71332303,60.16230693,17.16670142,47.31216228,3.963194073,3.607511294,3.684115161,38.19498295,12.17964269,29.99484606,30.92241777,53.41446219,23.41508147,66.00398558,41.412309,8.042111293,16.77528333,18.00026597,1.82164867,6.501858633,6.499051058,3.882799582,5.907069627,3.494163147,1.81437428,31.3588687,1.552207746,5.729857619,5.676899528,3.468493419,6.187265607,6.558249221,5.782311205,13.7465,8.207991927,4.02137931,3.050118262,3.881853988,4.502883669,3.802366864,3.843406103,3.360489361
2429,35.92177486,27.94595208,60.7072728,23.20389495,69.74262044,42.31085322,61.12154201,17.41974407,47.10826493,3.931107318,3.564691419,3.751512644,38.09519585,12.11392682,30.44851011,31.3949583,54.35739362,23.78157618,67.0787456,42.02438986,8.016038093,17.08072062,18.29164678,1.827995203,6.618806077,6.573969092,3.947537578,5.989533557,3.582536368,1.780745569,31.26781695,1.57843615,5.66926576,5.746026668,3.462844984,6.310941575,6.579031511,5.903815538,13.80476,8.15272361,4.315384615,3.097756824,3.959303797,4.532819972,3.872102731,3.840758405,3.366523069
2428,35.75370058,27.98379238,60.48026409,23.19534805,69.50272603,42.28346867,60.93071441,17.42350984,47.07536909,3.878593785,3.562648484,3.789813052,38.11403622,12.12362263,30.31474395,31.22808493,54.14819278,23.66883374,66.86655324,41.79126455,7.963605381,17.1624726,18.33993285,1.847195659,6.564781317,6.521197121,3.907728373,5.949062065,3.608351577,1.761719437,31.26437703,1.619084434,5.609229109,5.712514994,3.436923726,6.272218316,6.569453767,5.89991155,13.79874,8.156873162,4.506206897,3.143482684,3.945135969,4.547252593,3.864362041,3.858191762,3.373472361
2427,34.49161042,27.01440218,58.31361183,22.32605144,67.11830202,40.77979319,58.79799706,16.79238331,47.10430062,3.940787679,3.613797548,3.795262356,38.12663496,12.18909933,29.22568201,30.03945119,52.26530941,22.8350443,64.59447424,40.28407194,7.941802384,16.5551772,17.7490895,1.773098112,6.305246784,6.306474715,3.781725995,5.699935327,3.49614928,1.721229066,31.30193156,1.552502765,5.571987637,5.467898024,3.261032002,6.100174162,6.548151703,5.622235562,13.77222,8.146067252,3.9,3.045636255,3.849223016,4.396304074,3.753501698,3.746896579,3.309325947
2426,34.56219374,26.90660331,58.47764859,22.25309426,67.36368401,40.67069236,58.97868775,16.72898801,47.4705609,3.927470943,3.689500352,3.786629894,38.41556939,12.32339899,29.30168607,30.04766734,52.43574011,22.85934055,64.88346824,40.38086268,8.020057286,16.4718429,17.83341166,1.813027441,6.320864341,6.298529572,3.841255815,5.705680793,3.52394405,1.783377854,31.60341213,1.622058505,5.58927962,5.442305207,3.271155727,6.109844447,6.61396093,5.60912139,13.73953,8.156623607,4.231914894,3.009945016,3.853714046,4.379740296,3.727843803,3.762359921,3.322871088
2425,34.83746749,27.04305136,59.01362739,22.41521823,68.02782524,40.90291249,59.58033035,16.87910739,47.75480384,3.894489825,3.762635891,3.811912032,38.63180152,12.37674129,29.54680219,30.34237644,52.90078757,23.08261241,65.55140002,40.81127272,7.996631881,16.60288679,18.03032146,1.851385782,6.37399225,6.36115364,3.938289764,5.735871378,3.573891413,1.858197242,31.78066276,1.692360092,5.679807865,5.517296141,3.262732344,6.120685636,6.615507018,5.65091838,13.63827,8.133606669,4.179166667,3.016447546,3.885576722,4.433954365,3.727280429,3.829412675,3.350171539
2424,35.02753694,27.34882873,59.35799142,22.70520125,68.49457416,41.43959005,59.9535061,17.06682962,48.35502429,3.920932656,3.86135392,3.766528562,39.14790301,12.49540269,29.75495271,30.53396228,53.22089379,23.18084395,66.07104602,41.03265797,8.073508026,16.77706214,18.28300536,1.861441014,6.44824922,6.429130247,4.036811756,5.798423497,3.599176262,1.840787384,32.19556587,1.754794283,5.761241895,5.612642087,3.281078465,6.214164138,6.702433148,5.66334196,13.60449,8.220134621,4.214583333,3.062649221,3.893789731,4.482347188,3.722989234,3.887339106,3.429279084
2423,35.90780771,27.86626503,60.81612379,23.22591688,70.23720911,42.32723351,61.43640923,17.43047958,48.92578391,3.930954395,3.830072787,3.777081236,39.68684117,12.60683834,30.44862859,31.32511475,54.4795337,23.78542191,67.78261052,42.080048,8.129892991,17.14480799,18.72670678,1.887827949,6.633681632,6.632324655,4.189065895,5.927310261,3.66456402,1.885505199,32.57841137,1.829874462,5.835271092,5.763738348,3.360052182,6.387221758,6.775725534,5.822200722,13.60149,8.290540801,4.285416667,3.103769533,3.947583747,4.587320792,3.765461679,3.935681017,3.496045433
2422,37.30750619,28.85607544,63.19527159,24.08184918,73.06240788,43.84747734,63.85294008,18.04812918,49.08390178,3.915197517,3.795278802,3.752305331,39.81049418,12.61603305,31.62665481,32.60499972,56.58317341,24.68026589,70.45740097,43.67670984,8.163441488,17.76857136,19.430743,1.908669021,6.886161123,6.925496307,4.377558178,6.163095538,3.770739146,1.991774847,32.66146294,1.881386573,5.857472052,5.988451987,3.460424835,6.635611346,6.776900836,6.083312333,13.61162,8.317373004,4.401408451,3.190298413,4.069666132,4.696974977,3.928571429,4.059224765,3.562232122
2421,35.74054055,27.5237991,60.50974479,22.91374017,70.03520343,41.78971547,61.13966015,17.22726968,49.30948459,3.91322723,3.75526977,3.740355226,40.11079323,12.67189424,30.27420256,31.27212517,54.19875186,23.64889587,67.49767565,41.79518875,8.233207271,16.91196419,18.48499789,1.717836577,6.608436263,6.641601903,4.18021859,5.867296243,3.593153274,1.913802499,32.88016287,1.706838668,5.873184469,5.677832265,3.269583715,6.311447956,6.808897117,5.870326911,13.65817,8.376513723,4.304255319,3.037812164,3.854556213,4.466745562,3.786136395,3.84370095,3.322217691
